company;playlist_sample;namesfiles;no;artist;song;sampleratefiles;totalsamplesfiles;durationfiles;bitratefiles;rmsfiles;rmsmedianfiles;lowenergyfiles;ASRfiles;beatspectrumfiles;eventdensityfiles;tempofiles;pulseclarityfiles;zerocrossfiles;rolloffsfiles;brightnessfiles;spreadfiles;centroidfiles;kurtosisfiles;flatnessfiles;entropyfiles;mfccfiles_1;mfccfiles_2;mfccfiles_3;mfccfiles_4;mfccfiles_5;mfccfiles_6;mfccfiles_7;mfccfiles_8;mfccfiles_9;mfccfiles_10;mfccfiles_11;mfccfiles_12;mfccfiles_13;pitchfiles;inharmonicityfiles;bestkeyfiles;keyclarityfiles;modalityfiles;tonalcentroidfiles_1;tonalcentroidfiles_2;tonalcentroidfiles_3;tonalcentroidfiles_4;tonalcentroidfiles_5;tonalcentroidfiles_6;chromagramfiles_1;chromagramfiles_2;chromagramfiles_3;chromagramfiles_4;chromagramfiles_5;chromagramfiles_6;chromagramfiles_7;chromagramfiles_8;chromagramfiles_9;chromagramfiles_10;chromagramfiles_11;chromagramfiles_12;attackslopefiles;attackleapfiles
Specialized;3;23 - SG Lewis - All Night.mp3                                                                                                                 ;23; SG Lewis ; All Night.mp3                                                                                                                 ;44100;8197628;185.88725;128;0.099296006;0.048097171;0.498746867;0.37593985;0.038177403;2.5;93.42940981;0.398185684;1071.74757;7415.917397;0.545991141;3393.295637;3388.540126;2.831438747;0.047789572;0.876499274;1.831592015;0.727770965;0.360188908;0.329000479;0.355650274;0.169090881;0.170762158;0.067605944;0.014673341;0.073926577;-0.009657769;0.052591673;-0.138950746;0;0.474622633;3;0.931709524;0.087885213;1.898106599;-1.233659726;-0.204053986;-1.69393877;-0.314510355;0.26928761;0;0.322193932;0.920715212;0;0.226056766;0.002443688;0.999999767;0.222102222;0.002949511;0.674323717;0.002230068;0.572805129;18.96206122;0.593343272
Specialized;3;23 - SG Lewis - All Night.mp3                                                                                                                 ;23; SG Lewis ; All Night.mp3                                                                                                                 ;44100;8197628;185.88725;128;0.193301956;0.130375072;0.380952381;0.175438596;0.058657842;3.2;93.25719844;0.403521688;854.2480629;6631.890106;0.500566357;3201.443843;2883.60841;3.620487547;0.035134455;0.881729963;1.902643603;0.271334338;0.385928264;0.138275449;0.346020933;0.15537867;0.164579019;0.105648003;-0.062229966;-0.006286015;0.030421466;0.089053005;-0.067708847;0;0.512783563;3;0.861392949;0.16861335;2.116270275;-0.293138366;0.263671024;-1.317619884;-0.221540196;-0.088976061;0.05217969;0.276285742;0.999999871;0.022763526;0.224410658;0.052861143;0.56348218;0.710387373;0.159662078;0.840909096;0.190390258;0.700576106;19.94127753;0.285564759
Specialized;3;24 - Disclosure - Jaded.mp3                                                                                                                   ;24; Disclosure ; Jaded.mp3                                                                                                                   ;44100;12120188;274.8341875;128;0.2185175;0.12518692;0.631578947;0.35839599;0.037954615;3.4;116.9842737;0.682569233;2020.345419;7892.339516;0.556241844;3504.619221;3494.771404;2.555314139;0.024203655;0.898150236;1.682326765;0.353987092;0.151887467;0.098367653;0.154656508;0.015786847;-0.080330946;-0.071782067;-0.012336322;0.051987582;-0.172192768;-0.023720567;0.005562456;0;0.480599296;9;0.540766123;-0.083443509;-1.112524191;-0.296990684;0.401586601;-0.379406575;0.045269964;0.045127956;0.317220043;0.437965909;0.255613812;0.656163999;0.198359403;0.369621958;0.67914388;0.668247412;0.999999932;0.650255722;0.960228262;0.535018779;12.35009065;0.19455469
Specialized;3;24 - Disclosure - Jaded.mp3                                                                                                                   ;24; Disclosure ; Jaded.mp3                                                                                                                   ;44100;12120188;274.8341875;128;0.221377255;0.125492111;0.646616541;0.380952381;0.03049978;3.4;117.004197;0.647146914;2049.845352;7654.633141;0.542533403;3443.963294;3376.133813;2.668777204;0.021439122;0.893176036;1.782484966;0.348660242;0.098587859;0.138092089;0.217683429;0.010680152;-0.046597945;-0.152679741;-0.083394233;-0.074627443;-0.242570911;0.00400606;-0.043092911;0;0.474463414;9;0.552322563;-0.072415083;-0.868414172;-0.669097705;0.851166825;-0.35690215;-0.145886667;-0.117301963;0.307483258;0.310819232;0.137874227;0.433474141;0.101453997;0.241841762;0.607650369;0.578087691;0.979685131;0.575604579;0.99999994;0.967870566;9.34586622;0.837138023
Specialized;3;24 - Disclosure - Jaded.mp3                                                                                                                   ;24; Disclosure ; Jaded.mp3                                                                                                                   ;44100;12120188;274.8341875;128;0.183754331;0.049043246;0.661654135;0.644110276;0.074667554;2.5;117.0164408;0.738405944;3224.992687;8097.073174;0.62286534;3513.666654;3786.76546;2.515116027;0.048581781;0.894000801;1.010112969;-0.132623936;0.03252376;-0.020848843;0.261043465;0.147558496;0.036653115;-0.052104786;-0.016706522;-0.07394298;-0.195986383;-0.045937951;0.049329251;0;0.454182817;9;0.410834175;-0.087043071;-0.477768822;-0.286062301;-0.130641628;0.295664518;-0.306867214;0.01727296;0.498572584;0.515336973;0.426531363;0.494664257;0.190669309;0.336391794;0.307920647;0.368394578;0.999999843;0.821254238;0.659125207;0.679282542;4.181819211;0.973107408
Specialized;3;25 - Tender - Lost.mp3                                                                                                                        ;25; Tender ; Lost.mp3                                                                                                                        ;44100;11821821;268.0685;128;0.172424976;0.092074342;0.568922306;0.408521303;0.065577824;2.3;74.65003596;0.080045683;1272.247115;7314.812279;0.519688436;3212.940783;2963.22458;3.208980158;0.046831567;0.881000551;1.877068458;0.197548713;0.729389205;-0.064879455;0.487330106;-0.07891976;0.051424787;0.283956379;-0.224225169;0.007667347;-0.033490639;-0.107296771;-0.12441815;0;0.479795494;2;0.648007254;-0.147076817;-0.931786646;-1.283206665;0.149781863;0.499738703;-0.246111668;-0.369255274;0.164045781;0.724192422;0.158243758;0.177095553;0.005322656;0.068124571;0.32560534;0.301929043;0.999999908;0.096152719;0.185780546;0.55922698;20.69502244;0.265489252
Specialized;3;25 - Tender - Lost.mp3                                                                                                                        ;25; Tender ; Lost.mp3                                                                                                                        ;44100;11821821;268.0685;128;0.166130063;0.084597312;0.604010025;0.453634085;0.052086231;1.7;74.98559052;0.100521338;1269.047122;7125.639725;0.511939646;3167.071871;2883.496837;3.22454863;0.024722431;0.878836916;1.878822507;0.131280084;0.68746066;-0.024031961;0.448971423;-0.060064379;0.093576931;0.279716155;-0.225092748;0.012892958;-0.02373973;-0.096390921;-0.101510892;0;0.500314097;9;0.602620048;-0.107736673;-0.874643039;-1.006266134;0.23631494;0.517375046;-0.259143252;-0.282761221;0.267021994;0.690989549;0.213837641;0.281779739;0.0241026;0.130977119;0.323826778;0.383932768;0.999999943;0.196191887;0.236085072;0.58876099;16.67750634;0.210142136
Specialized;3;25 - Tender - Lost.mp3                                                                                                                        ;25; Tender ; Lost.mp3                                                                                                                        ;44100;11821821;268.0685;128;0.184833223;0.092654198;0.571428571;0.446115288;0.031602812;1.9;172.930989;0.133029295;1192.097297;7097.46151;0.519145039;3148.920732;2918.776786;3.193989864;0.022362488;0.882523356;1.896740186;0.148544427;0.627982949;-0.027025498;0.433936141;-0.050094441;0.085123769;0.25244716;-0.209018258;0.011877813;-0.008363118;-0.047678573;-0.086643091;0;0.498304929;2;0.644595351;-0.09142189;-0.964254088;-1.060657122;0.110726387;0.58261277;-0.278414727;-0.29470804;0.229797633;0.719068826;0.192938106;0.279527404;0.014233389;0.151365937;0.29811921;0.327591765;0.99999994;0.155880163;0.170360875;0.529922143;0.640281023;0.259300733
Specialized;3;26 - Tyler Xcordy - Cheap Situation.mp3                                                                                                       ;26; Tyler Xcordy ; Cheap Situation.mp3                                                                                                       ;44100;7464956;169.273375;128;0.321168369;0.259834588;0.518796992;0.112781955;0.049117274;2.6;129.3984198;0.164569313;524.8988098;8393.070602;0.493547293;3723.55811;3216.341522;2.833332072;0.052669354;0.871028995;1.725758172;-0.018410876;0.234617185;0.158201719;0.136324336;0.059959367;0.087339771;-0.006530956;0.114924087;0.150365519;0.021077224;-0.0356748;0.073279046;0;0.43071037;3;0.604005161;0.034133834;0.897240862;-0.183875685;-1.162157926;-0.348725756;-0.098951759;0.190745644;0.090987269;0.434342231;0.522376509;0.072462653;0.029163817;0.004627762;0.041003927;0.066915933;0.272784459;0.999999932;0.178280863;0.137433413;15.82710307;0.776377061
Specialized;3;26 - Tyler Xcordy - Cheap Situation.mp3                                                                                                       ;26; Tyler Xcordy ; Cheap Situation.mp3                                                                                                       ;44100;7464956;169.273375;128;0.233424618;0.135227516;0.551378446;0.313283208;0.030756849;2.7;97.03446625;0.603830391;1594.496384;7735.887337;0.529891122;3440.214545;3358.196197;2.800050371;0.037477218;0.899266368;1.975505563;0.162427024;-0.155537923;-0.040931295;-0.011313011;-0.2199387;-0.103379185;-0.024354266;0.194968795;0.213042646;0.047080864;0.088658666;0.156290267;0;0.466430586;8;0.737783177;0.299524862;1.571957641;-0.224753233;0.196546639;-0.180010843;-0.070651364;-0.367934742;0.200115268;0.397111211;0.999999783;0.124220908;0.605609395;0.042438837;0.336328271;0.743287073;0.667087774;0.747550141;0.316495225;0.516138845;7.525627427;0.575959125
